,Data,QuantidadePerdida,SetorProduto,CategoriaProduto,NomeProdutoCompleto,PrecoVenda,Fornecedor,PrecoCusto,TipoPerda,Produto,AcaoReducaoPerda,CustoReducaoPerda,Loja,Ano,NomeMes,NomeDia,ValorTotalPerdaVenda,ValorTotalPerdaCusto
358,2024-07-30,30,Hortifruti,Verduras,Brocolis Ninja 250g,14.99,Terra Boa,9.5,Deterioração rápida,Brocolis Ninja,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,julho,terça-feira,449.7,285.0
359,2024-09-12,45,Hortifruti,Verduras,Brocolis Ninja 250g,14.99,Terra Boa,9.5,Deterioração rápida,Brocolis Ninja,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,setembro,quinta-feira,674.55,427.5
360,2024-02-28,60,Hortifruti,Verduras,Brocolis Ninja 250g,14.99,Terra Boa,9.5,Deterioração rápida,Brocolis Ninja,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,fevereiro,quarta-feira,899.4,570.0
361,2024-03-10,75,Hortifruti,Verduras,Brocolis Ninja 250g,14.99,Terra Boa,9.5,Deterioração rápida,Brocolis Ninja,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,março,domingo,1124.25,712.5
362,2024-11-10,75,Hortifruti,Verduras,Brocolis Ninja 250g,14.99,Terra Boa,9.5,Deterioração rápida,Brocolis Ninja,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,novembro,domingo,1124.25,712.5
363,2024-09-10,45,Hortifruti,Verduras,Brocolis Ninja 250g,14.99,Terra Boa,9.5,Deterioração rápida,Brocolis Ninja,Sistema de Hidroresfriamento,500,Morumbi,2024,setembro,terça-feira,674.55,427.5
364,2024-03-29,75,Hortifruti,Verduras,Brocolis Ninja 250g,14.99,Terra Boa,9.5,Deterioração rápida,Brocolis Ninja,Sistema de Hidroresfriamento,500,Morumbi,2024,março,sexta-feira,1124.25,712.5
365,2024-06-02,30,Hortifruti,Verduras,Brocolis Ninja 250g,14.99,Terra Boa,9.5,Deterioração rápida,Brocolis Ninja,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,junho,domingo,449.7,285.0
366,2024-11-16,75,Hortifruti,Verduras,Brocolis Ninja 250g,14.99,Terra Boa,9.5,Deterioração rápida,Brocolis Ninja,Sistema de Hidroresfriamento,500,Morumbi,2024,novembro,sábado,1124.25,712.5
367,2024-05-24,30,Hortifruti,Verduras,Brocolis Ninja 250g,14.99,Terra Boa,9.5,Deterioração rápida,Brocolis Ninja,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,maio,sexta-feira,449.7,285.0
368,2024-10-01,15,Hortifruti,Verduras,Brocolis Ninja 250g,14.99,Terra Boa,9.5,Deterioração rápida,Brocolis Ninja,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,outubro,terça-feira,224.85,142.5
369,2024-12-05,45,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,dezembro,quinta-feira,449.55,247.5
370,2024-09-19,75,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,setembro,quinta-feira,749.25,412.5
371,2024-05-18,15,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,maio,sábado,149.85,82.5
372,2024-02-23,60,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Morumbi,2024,fevereiro,sexta-feira,599.4,330.0
373,2024-11-24,30,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Morumbi,2024,novembro,domingo,299.7,165.0
374,2024-11-10,75,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Morumbi,2024,novembro,domingo,749.25,412.5
375,2024-06-18,45,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Morumbi,2024,junho,terça-feira,449.55,247.5
376,2024-10-19,15,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,outubro,sábado,149.85,82.5
377,2024-01-01,60,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Morumbi,2024,janeiro,segunda-feira,599.4,330.0
378,2024-01-23,30,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,janeiro,terça-feira,299.7,165.0
379,2024-09-03,30,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,setembro,terça-feira,299.7,165.0
380,2024-08-25,30,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,agosto,domingo,299.7,165.0
381,2024-04-08,15,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Morumbi,2024,abril,segunda-feira,149.85,82.5
382,2024-12-16,60,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,dezembro,segunda-feira,599.4,330.0
383,2024-03-26,75,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,março,terça-feira,749.25,412.5
384,2024-07-13,30,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,julho,sábado,299.7,165.0
385,2024-12-15,60,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,dezembro,domingo,599.4,330.0
386,2024-12-03,75,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Morumbi,2024,dezembro,terça-feira,749.25,412.5
387,2024-02-15,45,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Morumbi,2024,fevereiro,quinta-feira,449.55,247.5
388,2024-12-04,45,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,dezembro,quarta-feira,449.55,247.5
389,2024-03-09,15,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,março,sábado,149.85,82.5
390,2024-09-29,30,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,setembro,domingo,299.7,165.0
391,2024-09-03,15,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,setembro,terça-feira,149.85,82.5
392,2024-10-05,60,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,outubro,sábado,599.4,330.0
393,2024-08-08,75,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Morumbi,2024,agosto,quinta-feira,749.25,412.5
394,2024-03-05,45,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,março,terça-feira,449.55,247.5
395,2024-02-29,30,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,fevereiro,quinta-feira,299.7,165.0
396,2024-06-11,60,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,junho,terça-feira,599.4,330.0
397,2024-03-06,30,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,março,quarta-feira,299.7,165.0
398,2024-08-13,15,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,agosto,terça-feira,149.85,82.5
399,2024-04-05,45,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Morumbi,2024,abril,sexta-feira,449.55,247.5
400,2024-02-04,75,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,fevereiro,domingo,749.25,412.5
401,2024-06-19,75,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Morumbi,2024,junho,quarta-feira,749.25,412.5
402,2024-09-11,30,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,setembro,quarta-feira,299.7,165.0
403,2024-12-22,45,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Morumbi,2024,dezembro,domingo,449.55,247.5
404,2024-08-21,60,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,agosto,quarta-feira,599.4,330.0
405,2024-08-08,30,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,agosto,quinta-feira,299.7,165.0
406,2024-06-06,60,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Morumbi,2024,junho,quinta-feira,599.4,330.0
407,2024-09-28,75,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Morumbi,2024,setembro,sábado,749.25,412.5
408,2024-03-08,60,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Morumbi,2024,março,sexta-feira,599.4,330.0
409,2024-08-04,45,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,agosto,domingo,449.55,247.5
410,2024-04-29,75,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,abril,segunda-feira,749.25,412.5
411,2024-09-06,30,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Morumbi,2024,setembro,sexta-feira,299.7,165.0
412,2024-11-28,45,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,novembro,quinta-feira,449.55,247.5
413,2024-04-23,60,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,abril,terça-feira,599.4,330.0
414,2024-11-05,15,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,novembro,terça-feira,149.85,82.5
415,2024-10-20,15,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,outubro,domingo,149.85,82.5
416,2024-10-17,75,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,outubro,quinta-feira,749.25,412.5
417,2024-09-29,15,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Morumbi,2024,setembro,domingo,149.85,82.5
418,2024-07-28,15,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,julho,domingo,149.85,82.5
419,2024-05-15,30,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,maio,quarta-feira,299.7,165.0
420,2024-04-25,15,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Morumbi,2024,abril,quinta-feira,149.85,82.5
421,2024-11-22,45,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,novembro,sexta-feira,449.55,247.5
422,2024-09-01,15,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,setembro,domingo,149.85,82.5
423,2024-09-23,60,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Morumbi,2024,setembro,segunda-feira,599.4,330.0
424,2024-12-04,75,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,dezembro,quarta-feira,749.25,412.5
425,2024-10-30,75,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,outubro,quarta-feira,749.25,412.5
426,2024-02-20,60,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Morumbi,2024,fevereiro,terça-feira,599.4,330.0
427,2024-10-01,75,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,outubro,terça-feira,749.25,412.5
428,2024-07-09,45,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,julho,terça-feira,449.55,247.5
429,2024-09-10,45,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,setembro,terça-feira,449.55,247.5
430,2024-04-20,75,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,abril,sábado,749.25,412.5
431,2024-12-09,60,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,dezembro,segunda-feira,599.4,330.0
432,2024-10-26,75,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Morumbi,2024,outubro,sábado,749.25,412.5
433,2024-11-14,60,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,novembro,quinta-feira,599.4,330.0
434,2024-04-13,30,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,abril,sábado,299.7,165.0
435,2024-04-10,60,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Morumbi,2024,abril,quarta-feira,599.4,330.0
436,2024-07-10,60,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,julho,quarta-feira,599.4,330.0
437,2024-08-03,45,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,agosto,sábado,449.55,247.5
438,2024-12-19,30,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,dezembro,quinta-feira,299.7,165.0
439,2024-03-05,75,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Morumbi,2024,março,terça-feira,749.25,412.5
440,2024-06-06,75,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,junho,quinta-feira,749.25,412.5
441,2024-02-20,60,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,fevereiro,terça-feira,599.4,330.0
442,2024-12-18,60,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Morumbi,2024,dezembro,quarta-feira,599.4,330.0
443,2024-10-12,30,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,outubro,sábado,299.7,165.0
444,2024-09-17,45,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,setembro,terça-feira,449.55,247.5
445,2024-04-15,75,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Morumbi,2024,abril,segunda-feira,749.25,412.5
446,2024-09-18,60,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Morumbi,2024,setembro,quarta-feira,599.4,330.0
447,2024-04-04,30,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,abril,quinta-feira,299.7,165.0
448,2024-01-24,30,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,janeiro,quarta-feira,299.7,165.0
449,2024-11-06,75,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Morumbi,2024,novembro,quarta-feira,749.25,412.5
450,2024-03-16,30,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,março,sábado,299.7,165.0
451,2024-05-19,75,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Morumbi,2024,maio,domingo,749.25,412.5
452,2024-02-04,75,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,fevereiro,domingo,749.25,412.5
453,2024-01-26,75,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,janeiro,sexta-feira,749.25,412.5
454,2024-04-13,75,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,abril,sábado,749.25,412.5
455,2024-01-14,15,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,janeiro,domingo,149.85,82.5
456,2024-11-12,45,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Morumbi,2024,novembro,terça-feira,449.55,247.5
457,2024-07-26,45,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Morumbi,2024,julho,sexta-feira,449.55,247.5
458,2024-03-05,60,Hortifruti,Verduras,Rúcula Hidropônica Unidade,9.99,Terra Boa,5.5,Deterioração rápida,Rúcula Hidropônica,Sistema de Hidroresfriamento,500,Morumbi,2024,março,terça-feira,599.4,330.0
